Gene	Chi^2-statistic of rep3	pvalue of rep3	BH-corrected P-value of rep3	Chi^2-statistic of rep2	pvalue of rep2	BH-corrected P-value of rep2	Chi^2-statistic of rep1	pvalue of rep1	BH-corrected P-value of rep1	Average Chi^2-statistic	Number of detected	combined_pvalue	BH-corrected combined pvalue
GPI	28.47108669194661	2.892312372660168e-06	6.796934075751395e-05	29.480300374041867	1.7749507122369082e-06	5.1724067731194095e-05	29.10308137203709	2.130471374709997e-06	5.631564542444911e-05	29.01815614600852	3	6.337050108697781e-15	2.440899593985384e-13
MANF	35.691129248148805	8.703292797131115e-08	2.7540320573892124e-06	11.20557788579066	0.0106646255772766	0.0945684037386234	39.617198174914655	1.2843728998787653e-08	5.001150476297161e-07	28.837968436284708	3	8.128797487859022e-15	3.100742912707514e-13
MVP	28.305721005136693	3.1330684263114347e-06	7.291228172687872e-05	20.42179710607191	0.0001387833155444	0.0025916977298184	37.36250727756583	3.8564006473693874e-08	1.3509411817981897e-06	28.69667512959148	3	9.880607154167947e-15	3.756854649454534e-13
DPYSL2	20.943723231377195	0.0001081475490774	0.0018159697032477	32.13465929374	4.902394432435439e-07	1.6478885843353915e-05	31.98930904079085	5.26068813128294e-07	1.5482327511950142e-05	28.35589718863601	3	1.5814684028644054e-14	5.974716889415844e-13
DNAH6	15.385523522398236	0.0015151444666801	0.0175026568030474	2.420346960209725	0.4898582814990738	0.9197728761740208	67.14539783415468	1.7431694860719112e-14	1.4006228473803196e-12	28.31708943892088	3	1.6684392562991754e-14	6.283214715203106e-13
CCDC65	27.29106870604688	5.115508368092515e-06	0.0001145969491431	33.53690112720975	2.481250965630889e-07	8.579904654839443e-06	23.93341197214607	2.579248014376468e-05	0.0005191313498518	28.25379393513424	3	1.820644556589518e-14	6.813013253693369e-13
FABP5	32.31630622142556	4.488677761458847e-07	1.2547359293547353e-05	19.474310202818494	0.0002181076147723	0.0038539455549136	32.622290006798934	3.8690606279735e-07	1.1798304155904731e-05	28.137635477014328	3	2.1369117805882548e-14	7.971287635790574e-13
FAM105A	30.444656240050087	1.1126103494964222e-06	2.8831643326950528e-05	5.089083161509852	0.1653890556617196	0.5888013326439644	48.82257439595798	1.4229838531458248e-10	7.0966938567725775e-09	28.118771265839303	3	2.1932144428040903e-14	8.155585152879991e-13
ARPC1B	21.408955316711715	8.656982451303421e-05	0.0014848505857441	37.459045885945145	3.679184854694064e-08	1.452976445075082e-06	25.22952887007472	1.382491597927486e-05	0.0003036083500524	28.03251002424386	3	2.470129350465625e-14	9.15651397155361e-13
ATOX1	34.98827885248691	1.2252159245173264e-07	3.801737956075121e-06	13.761331521431336	0.0032486958567206	0.0375053114321412	35.2293195231957	1.0896416994739437e-07	3.652825352806028e-06	27.992976632371317	3	2.608441015074616e-14	9.639004688517917e-13
FAM101B	5.068308295380026	0.1668630667136256	0.5769502645691462	30.29605554696274	1.1956738174037603e-06	3.6004727826570744e-05	48.53208845000128	1.6407128067893966e-10	8.102720222407732e-09	27.965484097448016	3	2.7091560095446043e-14	9.979990595908085e-13
P4HB	24.313761960045223	2.148182812452289e-05	0.0004203423837916	30.587751508909875	1.0380723766278558e-06	3.192403857825325e-05	28.849105062639417	2.4090294668803286e-06	6.253593416076012e-05	27.91687284386484	3	2.896824313471977e-14	1.0638182455529855e-12
POTEKP	31.842019796732387	5.650429462336207e-07	1.543484834327053e-05	34.75291785026815	1.373828665180772e-07	4.866990080030117e-06	16.211498067610563	0.0010261977815114	0.013510047256205	27.6021452382037	3	4.4683088712218175e-14	1.6109070854328657e-12
CTSS	42.3410550904626	3.396203890992613e-09	1.3400330414336284e-07	5.645955816195902	0.1301648402768051	0.5177222348268963	34.523694006443286	1.5358452116647378e-07	5.064787271300913e-06	27.503568304367263	3	5.1175037200054166e-14	1.8282320691560136e-12
CCDC164	49.12494268256618	1.2269604406230696e-10	5.8238102498485114e-09				25.199896887639788	1.4023615173002353e-05	0.0003073053679902	37.16241978510298	2	5.2857432930436765e-14	1.882648025308478e-12
ACPP	37.80192509702272	3.11298711961729e-08	1.043612604996174e-06	6.512991784972357	0.08915154581639	0.4159446233796327	37.91412045645421	2.9473137800080213e-08	1.073331104633137e-06	27.409679112816423	3	5.823100254892956e-14	2.0616215722787183e-12
CD63	28.611847565687203	2.7019800412454948e-06	6.44442403867209e-05	26.15712192007876	8.84157551006982e-06	0.0002218682854558	26.822367369321107	6.414393494757146e-06	0.0001513737056897	27.19711228502902	3	7.79999181478358e-14	2.7450864050540428e-12
STX3	19.81530061337916	0.0001853786856254	0.0029233730884482	30.2344091212886	1.231922673967026e-06	3.694234508199044e-05	31.50097592181146	6.667072658652294e-07	1.928498388462738e-05	27.183561885493077	3	7.946632938757453e-14	2.7883956825165244e-12
PLCH1	39.41882779043533	1.4149075609853514e-08	4.987549152473364e-07	20.10732780692029	0.0001612668798282	0.0029580602551246	21.925062252663658	6.761548239874838e-05	0.0012311855104405	27.150405950006427	3	8.3171457131602e-14	2.9011872583516037e-12
CRIP1	50.646799100038805	5.817517546545147e-11	2.890070374936522e-09	28.505642028787367	2.844383827099772e-06	7.816107193327016e-05	1.9405641256264088	0.5848340178812395	0.976878336418028	27.031001751484197	3	9.800092926792998e-14	3.378603465286507e-12
PLD3	29.0893106178586	2.1447152451177e-06	5.259214774984273e-05	24.93154505958844	1.5957817030959693e-05	0.0003696382810344	27.055404777418687	5.731979674844526e-06	0.0001388290962395	27.025420151621905	3	9.875529579586804e-14	3.384873544307651e-12
FCER1G	31.252286049683946	7.521714416683108e-07	2.0088634492244472e-05	6.694518123027192	0.0822988963678943	0.3959880985690896	43.10463497414288	2.3382748588505517e-09	1.0247919770996965e-07	27.017146382284675	3	9.988418602323713e-14	3.413671964522483e-12
HDAC5	18.69574593853091	0.0003159966812071	0.0046397797540794	53.6663783318722	1.3217909300989596e-11	8.027380715819477e-10				36.18106213520156	2	1.3387269075919317e-13	4.54897864433178e-12
NAMPT	30.26521913451357	1.2136709608302598e-06	3.1197525931475955e-05	24.32193106119793	2.139759286914313e-05	0.0004772851964978	25.711307341924435	1.096133143503241e-05	0.0002482606699066	26.766152512545315	3	1.4098776564760654e-13	4.763372367951277e-12
PYGL	29.462597731299216	1.7902265974702556e-06	4.469972035558544e-05	24.01624726081035	2.4785633064144303e-05	0.0005461151529102	25.43511904305908	1.252150467095305e-05	0.0002792240380809	26.30465467838955	3	2.655043748664716e-13	8.843913331819792e-12
ARHGDIA	26.008366233760736	9.499016303388849e-06	0.0001992922720282	28.213218534244508	3.276358278173806e-06	8.90159446479778e-05	24.620855153970968	1.853159874582511e-05	0.0003924977106751	26.280813307325403	3	2.743221291226263e-13	9.111963979986109e-12
MX1	38.04245941344224	2.7685720597414552e-08	9.379883006643488e-07	19.54065841321988	0.0002113177466821	0.0037431209688037	20.871375875347127	0.0001119537258632	0.0019113314007416	26.15149790066975	3	3.2749302704415977e-13	1.0847633178703612e-11
TPM3	29.327447311990163	1.911256653676132e-06	4.74744269312092e-05	23.67352444235063	2.922361258815681e-05	0.0006342313758997	24.64843019692309	1.828733564658773e-05	0.0003889516514412	25.88313398375463	3	4.72893073953191e-13	1.5620001674571183e-11
GPNMB	25.631396873169457	1.139166124089048e-05	0.0002353949309863	20.166050585020173	0.0001568093095002	0.0029057971275854	31.02755063115308	8.387691750782841e-07	2.365375801808509e-05	25.60833269644757	3	6.886382444107396e-13	2.2494881878886724e-11
PFN1	24.14267844036239	2.332391063112088e-05	0.0004536098481362	29.48677301398381	1.7693979019802035e-06	5.177100663000377e-05	23.068025390263955	3.908580186940237e-05	0.0007566054648677	25.56582561487005	3	7.298356485579321e-13	2.3774949157569004e-11
LPXN	37.617661042221286	3.4055003937993864e-08	1.1337478394357123e-06	12.695291754805307	0.0053441067209314	0.055016893550102	26.311669919019568	8.206563485913302e-06	0.0001901218506439	25.54154090534872	3	7.544660178270004e-13	2.450978203517659e-11
EBAG9	0.3026670782680808	0.9595260969075008	1.0	4.424199749608407	0.2191519712910275	0.6739622538384068	70.95968131889323	2.65914948862306e-15	2.300959779728193e-13	25.228849382256573	3	1.1564485391182062e-12	3.72615912127324e-11
CAP1	23.932373211154378	2.580536150336217e-05	0.0004918922586366	27.23480028104768	5.256405895748815e-06	0.0001371409581537	24.35243070845952	2.10859966416083e-05	0.0004356625102033	25.173201400220524	3	1.2477092144049445e-12	4.009283005526757e-11
FARS2	70.61647430912757	3.1495242106753525e-15	2.4550925310532745e-13	2.5156889121760178	0.4724624168882992	0.9083495309528437	1.689203907247783	0.6393366757866712	0.9875868943643972	24.940455709517124	3	1.7139741661828837e-12	5.492613689732411e-11
PSTPIP1	8.630815835154392	0.0346242534759089	0.2121260973335557	18.25225620364897	0.0003901765902909	0.0063796520769963	47.55213536465926	2.6519847369319024e-10	1.2785092131761229e-08	24.811735801154203	3	2.04273144140451e-12	6.528459268813063e-11
CUL5	8.665990253219295	0.0340777004341645	0.2093126148384174	52.64746062916032	2.179736183058616e-11	1.2703994673358564e-09	13.016033455580864	0.0046020601532996	0.0464982604710633	24.77649477932016	3	2.143228939116071e-12	6.831181187344349e-11
CNN2	22.736745726746825	4.582033430617302e-05	0.0008336344693123	25.871848534088542	1.0145175972736691e-05	0.0002528247819136	25.36594769766608	1.2945754693465005e-05	0.0002874184660452	24.658180652833817	3	2.51808948102217e-12	7.940375496823242e-11
CFL1	20.21242200573346	0.000153376164116	0.0024840720634193	33.664977274781734	2.331533484447713e-07	8.100957928895973e-06	19.936270358855133	0.0001749834012703	0.0028946600563088	24.604556546456774	3	2.7088685953876853e-12	8.519247643739195e-11
ARHGAP25	22.76362586055593	4.523325487495325e-05	0.000827664976605	17.022548368761203	0.0006992357731535	0.0105498474584144	33.94255601777567	2.0372866865242133e-07	6.486003274959477e-06	24.576243415697604	3	2.815343683378477e-12	8.830620439244162e-11
CAMK2D	67.95230885495532	1.1712281482894355e-14	8.50737536802963e-13	0.0567634206854545	0.9964637900841627	1.0	5.585358570528068	0.1336214388609852	0.531754499618166	24.53147694872295	3	2.9922714883912538e-12	9.360743478895919e-11
LRPAP1	33.49825598723532	2.528283448762796e-07	7.505009816327456e-06	13.277294464359343	0.0040737479631243	0.0446752299385432	26.61736306316121	7.08138573870576e-06	0.0001655703215211	24.464304504918623	3	3.27876166983665e-12	1.0202988617320628e-10
SYNE1	61.43748244402844	2.897882886128059e-13	1.8279540205392e-11	8.277918674871442	0.0406039394572479	0.2499528709178288	3.0780685497621376	0.3797444631511902	0.8571979810351503	24.264489889554003	3	4.302944944039126e-12	1.3250605198766318e-10
HCLS1	30.798027867113944	9.374881558326618e-07	2.4559115951157272e-05	13.805312756977091	0.003182496844997	0.0369179850702946	28.173787118396664	3.3394093001444687e-06	8.537419129965304e-05	24.25904258082923	3	4.334937654769577e-12	1.3314451368220843e-10
BIN1	49.46297563898561	1.0395842686676771e-10	5.059661912683091e-09	4.803229195847755	0.1867858662996383	0.6220744035702701	18.26975190728845	0.0003869460260085	0.0058644334839974	24.178652247373936	3	4.835610288974708e-12	1.4775475882978274e-10
SH3KBP1	28.50720479287745	2.8422350880721057e-06	6.712155178432352e-05	18.95116961149949	0.0002798288962409	0.0047922356235384	24.550021378739736	1.917406476033069e-05	0.0004052572685461	24.002798594372223	3	6.140914814095678e-12	1.8524570835888108e-10
PEPD	26.02509881261909	9.422696225722632e-06	0.0001981245864303	16.84439330349041	0.0007607748360458	0.0112435986505183	28.86210929426588	2.3939218801173384e-06	6.230350929128004e-05	23.91053380345846	3	6.960707883716245e-12	2.0838068537960656e-10
TRIO	27.205858913373955	5.330376615084622e-06	0.000119132053579	5.88815544260181	0.1171803255810158	0.4889504693845273	38.59987382400145	2.1096978594895773e-08	8.059841935649993e-07	23.897962726659078	3	7.080542491422203e-12	2.1143286606330188e-10
ARID3A	26.86112953531209	6.295510929878467e-06	0.0001390814718794	19.665774735449723	0.0001990809789114	0.0035612827588938	25.08213736813717	1.4841802317627902e-05	0.0003217524767958	23.869680546299666	3	7.357715654628401e-12	2.1915614009063187e-10
IGFBP1				25.47908020542312	1.225911134149756e-05	0.00029730401901	37.97857821181747	2.8561456653236163e-08	1.0438851521926456e-06	31.728829208620294	2	8.90390974779371e-12	2.632218319191516e-10
ITM2C	16.019064525223822	0.0011238241179154	0.0135879264092981	31.671314503350697	6.138323203447406e-07	2.007315013181648e-05	23.40693818529003	3.3216163602569e-05	0.0006529717287619	23.69910573795485	3	9.274253655221363e-12	2.7348640766332327e-10
HLA-DQB1	22.102590879748394	6.210215414324963e-05	0.0010985893983864	13.811675444701052	0.0031730312570699	0.0369267260786542	34.297981450704114	1.7140058658164068e-07	5.561729290232468e-06	23.40408259171785	3	1.3835306383160448e-11	4.019717395107427e-10
PRG3	14.25835785748666	0.0025737656298373	0.0275415902442867	13.594131457164956	0.0035130457760818	0.0397320529323054	41.922103353505605	4.167777522551419e-09	1.758107484929607e-07	23.25819755605241	3	1.685786056273225e-11	4.850223872367611e-10
CLEC10A	33.383101175765674	2.6737740546778285e-07	7.83979988876178e-06	21.4525365531631	8.478288983246245e-05	0.0016515524119116	14.182162307296036	0.0026673979193575	0.0299387323010818	23.00593334540827	3	2.3716926805287968e-11	6.725483440588253e-10
PTPRC	22.71515303447123	4.629742680944129e-05	0.0008391299210754	25.76812521323904	1.0665256271861356e-05	0.0002648721892671	20.02084079550123	0.0001680626778228	0.0028030750416458	22.834706347737164	3	2.989449339422429e-11	8.456994841787133e-10
BMP5							51.699253385840514	3.4713722405514004e-11	1.899685003423912e-09	51.699253385840514	1	3.4713722405514004e-11	9.773565891552455e-10
CYLC1	51.41559656136133	3.9897495854964085e-11	2.0347722886031687e-09							51.41559656136133	1	3.9897495854964085e-11	1.1206363146910935e-09
DSCAML1	58.81407963935229	1.0533435967488034e-12	6.234233583720696e-11				0.9464421816188596	0.814208198229331	1.0	29.88026091048557	2	5.0344807822743945e-11	1.4040739445847812e-09
CSTB	16.51018820084044	0.0008910918135421	0.0111247243596905	27.645940374803875	4.309728756895027e-06	0.0001157859097623	23.04448130403279	3.95300102601672e-05	0.0007637439386907	22.4002032932257	3	5.3745127457626035e-11	1.491868854897718e-09
SYNE2	18.807475055613303	0.0002996365973651	0.0044403642898562	0.4503214342482506	0.9296618707310896	1.0	47.65058861348083	2.5271063231807757e-10	1.2241351395158937e-08	22.30279503444746	3	6.128814286897624e-11	1.697265314814155e-09
ICAM3	31.4479647957514	6.840722265418557e-07	1.8580409371340827e-05	13.981649417871022	0.0029302377614195	0.0346592934562669	21.259472579100155	9.298879116515144e-05	0.0016092624303521	22.229695597574192	3	6.763351876398866e-11	1.8642572479817387e-09
ENO3	56.50577024857013	3.276467336306681e-12	1.8588620603851158e-10	9.798405655392347	0.0203598311323886	0.1552114974617856	0.1328840875837141	0.987618282585882	1.0	22.14568666384873	3	7.573800883987015e-11	2.0827952430964292e-09
HEXB	21.303629438680545	9.104482916807526e-05	0.0015560388985089	21.08677521589056	0.0001009968024238	0.0019207997134665	23.987192361617467	2.5134248713477463e-05	0.0005099381442389	22.125865672062854	3	7.778713181501877e-11	2.134182908845933e-09
ANXA11	18.843646947165887	0.0002945228191093	0.0043917337319138	29.051056084964	2.184784650988417e-06	6.290613017009279e-05	18.17936901367186	0.0004039262965523	0.0060853420034161	22.024690681933915	3	8.913948585173182e-11	2.417601881185157e-09
SASS6	1.537641021391404	0.6736104438550132	1.0	3.779647269444052	0.2862623869294364	0.7659453055679516	60.58476999224358	4.4086429706675546e-13	3.036265403744104e-11	21.967352761026348	3	9.62909190416764e-11	2.5937132520907142e-09
NDRG2	19.4801496316028	0.0002175014126846	0.0033635541045495	13.831248020275767	0.0031440882117677	0.0366489121071703	32.31442771231241	4.492772584665392e-07	1.3577561088702215e-05	21.875275121396992	3	1.0898992048188656e-10	2.922462153510904e-09
ARSB	25.29785278993586	1.3377398613544468e-05	0.0002723195284642	27.853785829724323	3.897957633005571e-06	0.0001051139545288	12.169499735633597	0.0068245161709221	0.0644509344350896	21.773712785097928	3	1.2493957720449918e-10	3.3275011271243312e-09
MAN2B1	22.19913858598802	5.929422281385324e-05	0.0010528018672948	19.652695517745983	0.0002003264314126	0.0035747138760963	23.289081135177057	3.515032193932693e-05	0.0006856683223771	21.713638412970354	3	1.354470947599893e-10	3.5831362316261143e-09
SEC24D	16.938237044582944	0.0007277166051995	0.0093404910450509	25.66197736167041	1.1225026071071116e-05	0.0002759294674001	22.48096528100881	5.180080375174621e-05	0.000976594668869	21.69372656242072	3	1.3912053962206431e-10	3.6720990648011396e-09
SERPINB6	14.622074906856463	0.0021698227049673	0.023668100222101	28.747375523252323	2.5305431554812936e-06	7.061094743113247e-05	21.62927872679977	7.790490080133868e-05	0.0013861321893018	21.66624305230285	3	1.4435440747272107e-10	3.793313040810948e-09
TES	22.40878292849348	5.3625029675072975e-05	0.0009610407187375	2.061602066875274	0.5597198986440044	0.9479952443169016	40.19421686822464	9.691396487222354e-09	3.893480080819012e-07	21.554867287864464	3	1.6764983432772118e-10	4.3474984450116295e-09
PRKCA	40.88887134012974	6.903885615288992e-09	2.575659738497699e-07	8.175526025941723	0.0425200360624128	0.2569333617249646	15.231194048447575	0.0016293661592342	0.0200677652020525	21.43186380483968	3	1.9774949264413064e-10	5.094526689579183e-09
PAPSS1	20.78245044752964	0.0001168152674718	0.0019478691904699	23.553513036421627	3.095806352488365e-05	0.0006678624629681	19.57316331093012	0.000208068489849	0.0033649926377497	21.30304226496046	3	2.3505499179856236e-10	6.016288480558441e-09
ENO2	21.355627466519163	8.880750109485996e-05	0.0015205112866027	16.243961735645474	0.0010105794755354	0.0142924811540008	25.823010154499457	1.0386828845111995e-05	0.0002368384126754	21.140866452221363	3	2.9213435015699117e-10	7.461098683815162e-09
ARPC5	25.19987383722834	1.4023770842115642e-05	0.0002836707064012	16.238608416694525	0.0010131386108469	0.0143006889464665	21.5590483733447	8.056875392874675e-05	0.0014235219280534	20.99917687575585	3	3.5318409566145917e-10	8.981509529455387e-09
CCDC110				6.061680435857155	0.1086475970674949	0.4665455638780665	49.4368634360235	1.0529787449916443e-10	5.384018593078488e-09	27.749271935940328	2	3.6761494496212964e-10	9.328426446732154e-09
RAB32	19.78238071939485	0.0001883124764379	0.0029647619443129	25.026855974457906	1.5242143036127971e-05	0.0003553386055551	17.96396398318695	0.0004474412482166	0.0066226537967044	20.9244002256799	3	3.903655970542268e-10	9.884525021769233e-09
ACTR3	17.450846004965562	0.0005707922977236	0.0076328543243714	26.51566458386508	7.437500379960537e-06	0.0001892634339647	18.34019836638236	0.0003742051617088	0.0057055015920791	20.768902985071	3	4.806286783710369e-10	1.2066739111969238e-08
CTSB	23.304799730660417	3.4886015386750126e-05	0.0006494895447148	19.985106418811213	0.0001709530795832	0.0031042158445928	18.80939678432756	0.0002993627058778	0.0046698737046338	20.69976764459973	3	5.271683555261885e-10	1.3179208888154713e-08
ARGLU1	23.08340094699229	3.879839839829025e-05	0.0007167611634736	13.8831005116291	0.0030686693075649	0.0358855551549708	25.08630994128712	1.481201410319991e-05	0.0003217957742077	20.684270466636168	3	5.382013193974557e-10	1.3426646839398556e-08
PARVG	21.824125417487263	7.09648578231774e-05	0.0012348658018305	13.325154960766666	0.0039836909418601	0.0438206003604617	26.60718950328488	7.116230868382671e-06	0.000166001662008	20.58548996051293	3	6.141348498028482e-10	1.5256606300249333e-08
RAB31	45.34235535808079	7.82536131623728e-10	3.334647302225914e-08	2.698852951813824	0.4404222583793956	0.8923273510815509	13.292313403526906	0.0040452726021084	0.0420044511012781	20.444507237807173	3	7.413353898814744e-10	1.8339520889850287e-08
IGHG1	26.666598817814123	6.915139666025475e-06	0.0001500053373707	10.25684474628994	0.0165044175342711	0.133122126696627	24.37560492932925	2.0852267620586315e-05	0.0004334873868394	20.43301616447777	3	7.527921047020454e-10	1.8584063962634005e-08
IL4I1	12.48948753501247	0.005881355833039	0.0545362086336351	10.542085903949832	0.0144781051627526	0.1226650246321376	38.16363865891233	2.609750630141081e-08	9.713645360128053e-07	20.39840403262488	3	7.883767957571928e-10	1.9381612494446582e-08
PDIA6	17.04390689421574	0.0006921983569392	0.0089444714910158	24.77513588873952	1.720557954386838e-05	0.0003934959600111	19.103730707930552	0.0002602233119518	0.0041099856633388	20.307591163628604	3	8.899041878286655e-10	2.1786991762057913e-08
DYSF	41.67639343214008	4.699378045929552e-09	1.8168401896924414e-07	6.675621560711895	0.0829878697894355	0.3966622585768852	12.467760422983352	0.0059411004017401	0.0572835242544922	20.27325847194511	3	9.315912569428754e-10	2.2713539408968047e-08
SPTAN1	12.002377253220663	0.0073750214750863	0.064695064870199	18.8570003231588	0.0002926570173454	0.0049648644703187	29.92907989306413	1.4282837027353605e-06	3.8870817759389215e-05	20.2628191564812	3	9.4464805880432e-10	2.2984492377286187e-08
SLC25A40	7.14519695284665	0.0674110592102175	0.3336795228226978	1.580940090093416	0.6637192066379303	0.984544069452447	51.9701809933056	3.0392297701142914e-11	1.690613307287752e-09	20.23210601208189	3	9.841279385784392e-10	2.389591965850112e-08
CTSZ	23.0796750460699	3.88678498781865e-05	0.0007166633550616	10.748603844625356	0.0131659190754069	0.1135442686849233	26.867714102668828	6.275535728653027e-06	0.0001487904536695	20.231997664454692	3	9.842700807229756e-10	2.385039693555161e-08
CPVL	13.17168375330562	0.0042796633018366	0.0423898881591008	16.012171541837674	0.0011274871613467	0.0156098653545072	31.41938736467808	6.936199154604592e-07	1.994945461398207e-05	20.201080886607127	3	1.0256764942235815e-09	2.4802913178310533e-08
MSN	17.32645635829996	0.000605465290802	0.0079851460910725	24.228952593143006	2.2376105932690544e-05	0.0004975757463863	19.01099754524609	0.0002719711304001	0.004275521310824	20.188802165563025	3	1.042598269520048e-09	2.5160662320560344e-08
SPI1	18.59042123686947	0.0003322315831091	0.0048337426689694	0.6358890222885822	0.8881694601465725	1.0	41.29693369424242	5.656428711835104e-09	2.346954273713877e-07	20.174414651133493	3	1.062780176785775e-09	2.5595469634402828e-08
RASSF2	21.23955365283344	9.387917846948276e-05	0.0015987807516259	13.125384122371214	0.0043731536032865	0.0471713150611224	26.02802708666966	9.409402892412414e-06	0.0002165018065517	20.13098828729144	3	1.1260848105692343e-09	2.7064944888173162e-08
S100A10	27.94979899251404	3.721232501301262e-06	8.535688330736005e-05	9.2191171953482	0.026515096837803	0.1893523763308324	23.121747318256656	3.809076168481155e-05	0.0007387564584234	20.096887835372964	3	1.1784140928200304e-09	2.8265206181738057e-08
HLA-DQA1	24.87691358985628	1.6383040487604394e-05	0.00032793443047	12.904193758073363	0.0048484399297823	0.0513025993741389	22.39086092257378	5.408779494341512e-05	0.0010140459926058	20.057322756834477	3	1.242169607212285e-09	2.9734120658472212e-08
OSTF1	19.5620559782406	0.0002091731706019	0.0032663719213862	16.215569791776723	0.001024225798522	0.0144290055475997	24.369152917460568	2.091708023167904e-05	0.0004339436890686	20.048926229159296	3	1.2561353350276812e-09	3.0007677447883493e-08
ANPEP	16.310384044403882	0.0009793555308604	0.0120231252623426	21.974009122262363	6.604845579399498e-05	0.0013185972100088	21.53638729624911	8.144750502525139e-05	0.0014365410119784	19.94026015430512	3	1.4516211890001416e-09	3.453806953707581e-08
SELPLG	37.38293797909052	3.818198401607465e-08	1.262375388779737e-06	4.52409944989981	0.2101507182524398	0.6571870362658515	17.860642678678893	0.0004699375519539	0.006915185720904	19.92256003588974	3	1.4862138073174915e-09	3.5290117011103094e-08
STEAP4	31.95117746256696	5.358936163780385e-07	1.4764793085725955e-05	10.351775289757686	0.0158008505167622	0.1299121122692158	17.08778713099289	0.0006779603559488	0.0095064690354928	19.79691329443918	3	1.7565235676838395e-09	4.162503244060402e-08
GSN	20.40430467896416	0.0001399476497665	0.0023055293229578	18.9126982052016	0.0002850006087293	0.0048692657193549	19.98046565781421	0.0001713320632733	0.0028435505058674	19.765822847326657	3	1.830639654251495e-09	4.329462782304786e-08
NUDT5	18.35995850215183	0.0003707069054652	0.0052813340410122	22.463873555508336	5.222708695260492e-05	0.0010692497376953	18.19619267804877	0.0004007104506944	0.0060458906152465	19.673341578569648	3	2.0700113695830907e-09	4.86637861735985e-08
TUBB3	22.1368961546156	6.108958527886262e-05	0.0010826745723728	16.021333048316116	0.0011226211742905	0.0156022754357647	20.84614260520241	0.0001133123784427	0.0019312702346037	19.668123936044708	3	2.0844085496708493e-09	4.8905022023527386e-08
PGAM1	19.400062087146487	0.000225963645304	0.0034775913823043	25.48648769646679	1.2215440793807395e-05	0.0002972423926493	13.904233189895669	0.0030384486894312	0.0332194973345589	19.596927657836314	3	2.2911146474859435e-09	5.354235317494325e-08
C5orf25	40.237911924403846	9.48687312270552e-09	3.4585604372813884e-07	11.152180940246184	0.010930804266862	0.0964553387504424				25.69504643232501	2	2.472996429221174e-09	5.745222549222079e-08
TRIM22	18.57523582727132	0.0003346397327455	0.0048614026629762	22.144417809061352	6.086978089446472e-05	0.0012253646421289	17.449557075541083	0.0005711412582599	0.0081669973144402	19.389736903957917	3	3.0160754681199207e-09	6.925260662236518e-08
GLIPR2	28.474210527739046	2.8879466599870613e-06	6.803349527261904e-05	12.251376133443229	0.006569835103681	0.0649523916474731	17.375341308567823	0.0005915959457998	0.008423793748633	19.3669759899167	3	3.108483926187856e-09	7.123608997513836e-08
TWF2	18.249226299938343	0.0003907387776491	0.0054771979533622	12.717024189379991	0.0052902896307578	0.0546965996587794	26.8005848351794	6.48217992339905e-06	0.0001526176501034	19.255611774832577	3	3.602859996136655e-09	8.208828411236213e-08
IL16	28.54609270437851	2.7892841879948275e-06	6.60337204802331e-05	11.755636024712658	0.0082688936218528	0.0772083904459054	17.255140575718507	0.0006262801909279	0.0088430413569802	19.185623101603223	3	3.952821933249642e-09	8.954428996298281e-08
ATP8B4	25.45065809611422	1.2428122111429457e-05	0.0002551623871614	24.109035531671964	2.370426322662628e-05	0.0005254929764994	7.778896907436618	0.0508092363958841	0.2934356584551804	19.112863511740937	3	4.3525241469154905e-09	9.803542483290605e-08
FAM107B	21.898026826337155	6.849683834795321e-05	0.0012006356235469	4.373897070503919	0.2238179739140094	0.678495175116001	30.96091820759982	8.663078101533251e-07	2.429501459831652e-05	19.07761403481363	3	4.560379127978282e-09	1.0232729257750133e-07
ALDOA	19.356412967987712	0.0002307128356938	0.0035449914561421	21.53679998631853	8.143141670497882e-05	0.0016035554455773	16.191732432568823	0.001035824216611	0.0135662152250586	19.028315128958354	3	4.867742672049653e-09	1.0881107201698894e-07
SULT1A1	20.39945467530167	0.0001402721951508	0.0023069121905765	6.6589512566741655	0.0836002852497299	0.3982724202371777	29.75013518397497	1.5575758098752198e-06	4.182731432142368e-05	18.9361803719836	3	5.498471688161556e-09	1.2267816549530265e-07
PDIA3	16.362969368133662	0.0009553172650536	0.0118035849707917	21.958777682883067	6.653217086804547e-05	0.001324595038191	18.479325702817125	0.0003502557205621	0.005389040904211	18.933690917944617	3	5.51659706466971e-09	1.2285077267367104e-07
SPIB	41.33619299660424	5.548994244759856e-09	2.086421836029706e-07							41.33619299660424	1	5.548994244759856e-09	1.2333995666219044e-07
ARPC3	14.96707609930437	0.0018450019534375	0.0206657461793921	24.941743969748	1.5879661500295233e-05	0.0003690106548637	16.247603693341286	0.0010088421210428	0.0133335739339917	18.71880792079789	3	7.3273995153418255e-09	1.5956998023741637e-07
KCNAB2	20.009366887125392	0.0001689854114019	0.0026914154892389	22.546440505887794	5.019962545206987e-05	0.0010306610600628	13.283997466654387	0.0040610148799584	0.0420385630313895	18.61326828655585	3	8.422297428972538e-09	1.8307659392941225e-07
CYBA	27.82722358874158	3.948310882726296e-06	9.013429700852314e-05	5.80825933671245	0.1213207333903936	0.4981732614843039	21.939847036090573	6.713828558380146e-05	0.0012269097531595	18.525109987181537	3	9.460544688238024e-09	2.0451725948521869e-07
